ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage_kms,Engine_cc,Power_bhp,Seats,New_Price_Lakh,Price,Price_Difference_Lakh
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,1,0,First,23.4,1248.0,74.0,5.0,20.48,5.25,15.23
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,0,0,First,15.8,1591.0,121.3,5.0,14.23,9.7,4.530000000000001
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,1,0,First,24.0,1120.0,70.0,5.0,20.48,5.21,15.27
4931,Mahindra TUV 300 T8,Pune,2016,67000,1,0,First,18.49,1493.0,100.0,7.0,20.48,6.3,14.18
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,1,0,First,24.0,1120.0,70.0,5.0,20.48,4.72,15.760000000000002
4933,BMW X5 xDrive 30d,Chennai,2011,55000,1,1,Second,11.7,2993.0,245.0,5.0,20.48,28.0,-7.52
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,1,1,First,28.4,1248.0,73.75,5.0,9.62,8.37,1.25
4935,Toyota Fortuner 4x4 MT,Delhi,2012,68350,1,0,First,12.55,2982.0,168.5,7.0,20.48,14.0,6.48
4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,1,1,First,17.68,1968.0,174.33,5.0,20.48,36.0,-15.52
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,1,0,First,27.3,1498.0,98.6,5.0,20.48,6.4,14.08
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,1,1,First,11.33,4134.0,335.2,7.0,20.48,51.69,-31.209999999999997
4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,1,0,First,12.05,2179.0,120.0,7.0,20.48,8.0,12.48
4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,1,0,First,18.3,1991.0,147.9,5.0,20.48,9.8,10.68
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,1,0,First,25.44,936.0,57.6,5.0,20.48,2.7,17.78
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,1,1,First,18.25,1968.0,187.74,5.0,53.14,24.37,28.77
4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,0,1,First,14.3,1598.0,103.52,5.0,20.48,9.72,10.76
4944,Maruti Swift Dzire VDI,Pune,2014,197000,1,0,First,23.4,1248.0,74.0,5.0,20.48,5.0,15.48
4945,Toyota Fortuner 3.0 Diesel,Pune,2009,138205,1,0,Second,11.5,2982.0,171.0,7.0,20.48,10.5,9.98
4946,Maruti Swift VDI,Jaipur,2012,160000,1,0,Second,22.9,1248.0,74.0,5.0,20.48,3.9,16.580000000000002
4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,0,0,First,17.0,1497.0,118.0,5.0,20.48,5.65,14.83
4948,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,1,1,First,15.26,2143.0,203.2,5.0,20.48,29.95,-9.469999999999999
4949,Maruti Swift Ldi BSIII,Bangalore,2008,100000,1,0,Second,17.8,1248.0,75.0,5.0,20.48,3.0,17.48
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,1,0,First,26.1,1498.0,99.0,5.0,8.91,6.0,2.91
4951,Hyundai i10 Sportz,Mumbai,2009,48000,0,0,First,20.36,1197.0,78.9,5.0,20.48,2.11,18.37
4953,Maruti Alto LXi,Jaipur,2011,100000,0,0,First,19.7,796.0,46.3,5.0,20.48,1.5,18.98
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,0,0,Second,20.4,1197.0,81.8,5.0,20.48,2.85,17.63
4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,1,1,First,19.27,2143.0,170.0,5.0,20.48,33.64,-13.16
4957,Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,1,0,Second,17.88,1396.0,52.8,5.0,20.48,0.91,19.57
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,0,0,Second,22.74,796.0,47.3,5.0,20.48,2.42,18.060000000000002
4959,Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,0,1,First,9.3,2771.0,193.1,5.0,20.48,3.25,17.23
4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,0,0,First,16.47,1198.0,73.9,5.0,20.48,2.8,17.68
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,0,1,First,22.0,1197.0,81.8,5.0,10.26,8.3,1.959999999999999
4962,Mahindra Scorpio VLX,Bangalore,2010,144400,1,0,Third,12.05,2179.0,120.0,8.0,20.48,5.25,15.23
4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,1,0,First,17.8,1248.0,75.0,5.0,20.48,2.9,17.580000000000002
4964,BMW 3 Series 320d Prestige,Pune,2013,71000,1,1,First,18.88,1995.0,184.0,5.0,20.48,15.0,5.48
4965,Tata Nano STD SE,Jaipur,2012,80000,0,0,Second,25.4,624.0,37.5,4.0,20.48,0.53,19.95
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,1,0,First,12.99,2494.0,100.0,8.0,20.48,12.5,7.98
4967,Honda Brio S Option MT,Mumbai,2012,25000,0,0,First,18.4,1198.0,86.8,5.0,20.48,2.75,17.73
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,0,1,First,23.84,1199.0,83.83,5.0,6.94,5.0,1.9400000000000004
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,1,0,First,12.05,2179.0,120.0,8.0,20.48,7.09,13.39
4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,1,1,First,16.73,1995.0,218.0,5.0,20.48,19.99,0.490000000000002
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,1,0,First,21.43,1364.0,87.2,5.0,20.48,10.75,9.73
4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,0,1,First,18.0,1497.0,117.3,5.0,20.48,9.45,11.030000000000001
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,1,0,First,22.0,1582.0,126.2,5.0,15.59,2.9,12.69
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,1,0,First,26.59,1248.0,74.0,5.0,20.48,4.7,15.780000000000001
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,0,0,First,20.73,1373.0,91.1,5.0,20.48,7.11,13.370000000000001
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,1,0,First,22.7,1498.0,89.84,5.0,20.48,6.25,14.23
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,0,0,First,20.92,998.0,67.1,5.0,20.48,2.2,18.28
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,0,1,First,19.0,1199.0,88.76,5.0,9.47,8.86,0.6100000000000012
4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,1,0,First,15.1,2179.0,140.0,7.0,20.48,9.3,11.18
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,1,0,First,18.49,1493.0,100.0,7.0,20.48,7.57,12.91
4981,Honda Jazz VX,Chennai,2017,8000,0,0,First,18.2,1199.0,88.7,5.0,9.1,7.9,1.1999999999999993
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,0,0,First,16.1,1298.0,88.2,5.0,20.48,5.65,14.83
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,0,0,First,16.47,1198.0,73.9,5.0,20.48,3.25,17.23
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,1,0,First,20.5,1582.0,126.2,5.0,19.18,16.27,2.91
4985,Chevrolet Beat LS,Coimbatore,2011,64831,0,0,First,18.6,1199.0,79.4,5.0,20.48,3.21,17.27
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,1,0,First,25.8,1498.0,98.6,5.0,20.48,3.9,16.580000000000002
4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,0,1,Second,10.0,2496.0,157.7,5.0,20.48,6.5,13.98
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,1,1,First,18.59,2993.0,265.0,5.0,78.31,48.0,30.310000000000002
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,1,1,First,20.38,1968.0,143.0,5.0,42.89,18.9,23.990000000000002
4990,Maruti Swift Dzire VDI,Pune,2015,131000,1,0,First,26.59,1248.0,74.0,5.0,20.48,3.6,16.88
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,1,0,First,26.59,1248.0,74.0,5.0,20.48,5.5,14.98
4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,1,0,Second,12.8,2494.0,102.0,7.0,20.48,7.0,13.48
4993,BMW X3 xDrive20d,Bangalore,2016,45165,1,1,First,16.09,1995.0,184.0,5.0,20.48,41.75,-21.27
4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,1,1,First,16.73,1995.0,218.0,5.0,20.48,10.5,9.98
4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,1,0,First,15.1,2179.0,140.0,7.0,20.48,10.09,10.39
4996,Honda City 1.5 S MT,Delhi,2009,71499,0,0,First,17.0,1497.0,118.0,5.0,20.48,3.0,17.48
4997,Force One LX 4x4,Chennai,2014,50000,1,0,First,17.0,2200.0,139.01,7.0,20.48,12.0,8.48
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,1,0,First,20.14,1498.0,88.0,5.0,9.56,4.91,4.65
4999,Honda Jazz S,Kolkata,2010,45000,0,0,First,16.0,1198.0,90.0,5.0,20.48,2.0,18.48
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,1,0,First,23.59,1364.0,67.06,5.0,20.48,5.3,15.18
5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,1,0,First,19.01,1461.0,108.5,5.0,20.48,7.22,13.260000000000002
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,1,1,First,18.56,1995.0,190.0,5.0,64.76,32.57,32.190000000000005
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,0,0,First,18.5,1197.0,80.0,5.0,20.48,2.75,17.73
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,1,0,First,17.8,1399.0,68.0,5.0,20.48,3.75,16.73
5006,Honda City 1.5 V AT,Kochi,2014,60952,0,1,First,16.8,1497.0,118.0,5.0,20.48,5.91,14.57
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,1,0,First,25.2,1248.0,74.0,5.0,20.48,4.35,16.130000000000003
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,1,0,First,24.0,1120.0,70.0,5.0,20.48,3.25,17.23
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,1,1,First,14.75,2967.0,245.0,7.0,99.92,68.0,31.92
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,0,0,First,17.0,1198.0,74.0,5.0,20.48,5.5,14.98
5011,Honda City i VTEC CVT VX,Kochi,2018,34696,0,1,First,18.0,1497.0,117.3,5.0,20.48,12.08,8.4
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,1,0,First,27.39,1248.0,74.0,5.0,20.48,7.48,13.0
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,1,0,First,24.0,1120.0,70.0,5.0,20.48,5.5,14.98
5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,1,0,First,19.3,1248.0,73.9,5.0,20.48,3.5,16.98
5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,1,1,First,0.0,2179.0,115.0,5.0,20.48,15.5,4.98
5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,1,0,First,11.5,2982.0,171.0,7.0,20.48,19.0,1.4800000000000004
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,1,0,First,27.3,1498.0,98.6,5.0,11.05,8.4,2.6500000000000004
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,1,0,First,24.3,1248.0,88.5,5.0,20.48,7.25,13.23
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,1,0,First,23.4,1248.0,74.0,5.0,20.48,4.25,16.23
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,1,1,Second,21.66,1498.0,103.52,5.0,20.48,5.7,14.780000000000001
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,1,1,Second,0.0,2179.0,115.0,5.0,20.48,26.0,-5.52
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,0,0,First,22.74,796.0,47.3,5.0,20.48,2.49,17.990000000000002
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,0,0,Second,16.47,1198.0,73.9,5.0,20.48,3.0,17.48
5025,Honda City i DTEC SV,Delhi,2015,65000,1,0,First,26.0,1498.0,98.6,5.0,20.48,5.95,14.530000000000001
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,1,0,First,23.4,1248.0,74.0,5.0,20.48,2.69,17.79
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,1,1,First,17.11,1968.0,174.33,5.0,20.48,26.0,-5.52
5028,Honda City i VTEC VX,Kolkata,2015,32000,0,0,First,17.8,1497.0,117.3,5.0,20.48,5.5,14.98
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,0,0,First,18.16,1196.0,86.8,5.0,20.48,4.85,15.63
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,1,0,First,24.3,1248.0,88.5,5.0,8.63,8.39,0.2400000000000002
5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,1,0,First,19.01,1461.0,108.45,5.0,20.48,7.99,12.49
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,1,0,First,21.19,1396.0,88.73,5.0,20.48,6.95,13.530000000000001
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,0,0,First,15.7,1390.0,75.0,5.0,20.48,1.5,18.98
5034,Honda City ZX GXi,Mumbai,2006,44000,0,0,First,17.7,1497.0,78.0,5.0,20.48,1.55,18.93
5035,Ford Figo Petrol EXI,Bangalore,2010,78400,0,0,Second,15.6,1196.0,70.0,5.0,20.48,2.75,17.73
5036,Renault Duster Petrol RxL,Mumbai,2014,71300,0,0,First,13.06,1598.0,102.53,5.0,20.48,4.25,16.23
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,0,0,First,20.36,1197.0,78.9,5.0,20.48,2.85,17.63
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,1,1,First,12.81,1999.0,148.31,7.0,69.22,56.14,13.079999999999998
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,0,1,Second,9.74,1984.0,208.0,5.0,20.48,10.0,10.48
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,0,0,Second,11.3,1298.0,83.1,8.0,20.48,1.25,19.23
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,1,0,First,26.59,1248.0,74.0,5.0,20.48,7.5,12.98
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,1,1,First,17.11,1968.0,174.33,5.0,20.48,25.81,-5.329999999999998
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,0,0,First,16.47,1198.0,74.0,5.0,20.48,4.3,16.18
5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,1,0,Second,11.5,2982.0,171.0,7.0,20.48,11.0,9.48
5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,1,0,Second,11.5,2982.0,171.0,7.0,20.48,11.75,8.73
5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,0,0,First,12.8,2354.0,177.6,5.0,20.48,6.58,13.9
5047,Maruti Swift ZDi,Chennai,2012,58133,1,0,First,22.9,1248.0,74.0,5.0,20.48,4.8,15.68
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,0,0,Second,17.5,1198.0,70.0,5.0,20.48,1.65,18.830000000000002
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,1,0,First,17.1,1956.0,170.0,5.0,18.45,15.0,3.4499999999999993
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,0,0,Second,25.4,624.0,37.5,4.0,20.48,1.0,19.48
5051,Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,0,0,First,15.3,1596.0,101.0,5.0,20.48,1.65,18.830000000000002
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,1,0,First,27.62,793.0,47.0,5.0,20.48,3.6,16.88
5053,Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,1,0,First,11.5,2982.0,171.0,7.0,20.48,11.5,8.98
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,1,0,First,27.62,793.0,47.0,5.0,20.48,3.6,16.88
5055,Hyundai EON Era Plus,Pune,2015,30158,0,0,First,21.1,814.0,55.2,5.0,20.48,3.05,17.43
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,1,0,Second,23.5,1498.0,90.0,5.0,20.48,6.0,14.48
5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,0,0,First,16.47,1198.0,74.0,5.0,20.48,3.75,16.73
5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,0,0,First,16.2,1199.0,74.0,5.0,20.48,6.17,14.31
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,1,0,First,24.3,1248.0,88.5,5.0,9.89,9.05,0.8399999999999999
5060,Honda Brio S MT,Coimbatore,2013,67559,0,0,First,19.4,1198.0,86.8,5.0,20.48,4.05,16.43
5061,Maruti Swift Dzire VXi,Pune,2013,55000,0,0,First,17.5,1298.0,85.8,5.0,20.48,4.25,16.23
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,0,0,First,23.1,998.0,67.04,5.0,4.87,3.75,1.12
5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,0,1,First,13.0,1591.0,121.3,5.0,20.48,11.85,8.63
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,1,0,First,22.7,1498.0,89.84,5.0,20.48,8.24,12.24
5066,Honda CR-V RVi MT,Jaipur,2008,100009,0,0,Second,13.1,1997.0,141.1,5.0,20.48,6.5,13.98
5067,Land Rover Discovery Sport SD4 HSE Luxury 7S,Coimbatore,2019,17201,1,1,First,12.51,2179.0,187.7,7.0,20.48,58.91,-38.42999999999999
5068,Mahindra XUV500 W8 2WD,Delhi,2014,74345,1,0,First,15.1,2179.0,140.0,7.0,20.48,8.0,12.48
5069,Volkswagen Polo 1.2 MPI Highline,Kochi,2015,58134,0,0,First,16.47,1198.0,74.0,5.0,20.48,4.64,15.84
5070,Hyundai i10 Magna AT,Kochi,2010,30566,0,1,First,19.2,1197.0,80.0,5.0,20.48,3.32,17.16
5071,Hyundai i10 Magna 1.2,Chennai,2012,55231,0,0,Second,20.36,1197.0,78.9,5.0,20.48,2.78,17.7
5072,Chevrolet Cruze LTZ AT,Kochi,2016,67774,1,1,First,14.81,1998.0,163.7,5.0,20.48,8.95,11.530000000000001
5073,Mercedes-Benz E-Class E 200 CGI,Mumbai,2013,50319,0,1,First,12.0,1991.0,181.03,5.0,20.48,21.95,-1.4699999999999989
5074,Hyundai Sonata 2.4 GDI,Ahmedabad,2013,45000,0,0,First,11.7,2359.0,134.0,5.0,20.48,7.9,12.58
5075,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Kolkata,2007,43627,0,1,First,11.74,1796.0,186.0,5.0,20.48,29.0,-8.52
5076,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,45000,1,0,First,22.07,1199.0,73.9,5.0,20.48,3.25,17.23
5077,Honda City i VTEC SV,Mumbai,2014,10500,0,0,First,17.4,1497.0,117.3,5.0,20.48,5.9,14.58
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,1,0,First,24.3,1248.0,88.5,5.0,11.0,9.88,1.1199999999999992
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,0,0,First,18.6,1197.0,81.86,5.0,9.78,8.78,1.0
5080,Tata New Safari Dicor EX 4X2,Kolkata,2011,90000,1,0,Second,13.93,2179.0,138.1,7.0,20.48,2.75,17.73
5081,Nissan Sunny 2011-2014 Diesel XL,Kochi,2014,51553,1,0,First,21.64,1461.0,84.8,5.0,20.48,5.98,14.5
5082,BMW 3 Series 330 Ci Convertible,Delhi,2011,31000,0,1,First,10.9,2497.0,215.0,5.0,20.48,31.0,-10.52
5083,Toyota Corolla 1.8 J,Delhi,2011,67422,0,0,Second,14.53,1798.0,138.0,5.0,20.48,3.55,16.93
5084,Hyundai Verna 1.6 SX,Kochi,2015,60519,1,0,First,22.32,1582.0,126.32,5.0,20.48,6.24,14.24
5085,Maruti Swift Dzire VDi,Kolkata,2009,34000,1,0,First,19.3,1248.0,73.9,5.0,20.48,2.19,18.29
5086,Maruti Dzire VDI,Hyderabad,2013,68434,1,0,First,28.4,1248.0,73.75,5.0,9.14,5.5,3.6400000000000006
5087,Maruti Alto K10 VXI,Pune,2014,17000,0,0,First,24.07,998.0,67.1,5.0,4.48,2.1,2.3800000000000003
5088,Jaguar XJ 5.0 L V8 Supercharged,Coimbatore,2011,43686,0,1,First,10.5,5000.0,503.0,4.0,20.48,50.66,-30.179999999999996
5089,Mercedes-Benz New C-Class 220 CDI AT,Kolkata,2012,22000,1,1,First,14.84,2143.0,170.0,5.0,20.48,14.0,6.48
5090,Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,1,0,First,22.0,1582.0,126.2,5.0,15.57,5.5,10.07
5091,Chevrolet Aveo 1.6 LT,Pune,2007,63000,0,0,Third,14.2,1598.0,102.0,5.0,20.48,1.2,19.28
5092,Maruti Swift VXI BSIV,Hyderabad,2014,61922,0,0,First,20.4,1197.0,81.8,5.0,20.48,5.3,15.18
5093,Hyundai Verna 1.6 CRDi S,Chennai,2015,85000,1,0,First,23.9,1582.0,126.2,5.0,20.48,6.3,14.18
5094,Mercedes-Benz GLC 220d Celebration Edition,Kochi,2017,26192,1,1,First,17.9,2143.0,168.0,5.0,20.48,40.47,-19.99
5095,Toyota Fortuner 4x2 Manual,Delhi,2013,65000,1,0,First,13.0,2982.0,168.5,7.0,20.48,16.1,4.379999999999999
5096,Audi Q5 2008-2012 2.0 TDI,Delhi,2014,44999,1,1,First,12.8,1968.0,167.6,5.0,20.48,25.0,-4.52
5097,BMW 3 Series 320d Dynamic,Mumbai,2008,81308,1,1,Second,13.2,1995.0,170.0,5.0,20.48,7.95,12.530000000000001
5098,Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,0,0,First,24.7,796.0,47.3,5.0,20.48,2.65,17.830000000000002
5099,Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,65349,0,0,First,20.92,998.0,67.1,5.0,20.48,2.81,17.67
5100,Audi A4 1.8 TFSI Technology Edition,Hyderabad,2012,80000,0,1,First,15.64,1798.0,167.62,5.0,20.48,17.5,2.9800000000000004
5101,Maruti Swift VXi BSIV,Mumbai,2012,61000,0,0,First,16.1,1197.0,85.0,5.0,20.48,3.3,17.18
5102,Maruti Wagon R VXI,Kochi,2019,31817,0,0,First,22.5,998.0,67.04,5.0,5.12,5.34,-0.21999999999999975
5103,Skoda Rapid 1.5 TDI Ambition,Hyderabad,2016,41000,1,0,First,21.14,1498.0,103.52,5.0,20.48,8.5,11.98
5104,Honda Jazz S,Kochi,2010,82606,0,0,Second,16.0,1198.0,90.0,5.0,20.48,2.69,17.79
5105,Mahindra XUV500 W10 2WD,Ahmedabad,2015,52000,1,0,First,16.0,2179.0,140.0,7.0,20.48,11.5,8.98
5106,Maruti Ritz VXi,Coimbatore,2011,50318,0,0,First,18.5,1197.0,85.8,5.0,20.48,4.06,16.42
5107,Mercedes-Benz GLE 250d,Hyderabad,2016,50000,1,1,First,17.9,2143.0,201.15,5.0,79.43,49.0,30.430000000000007
5108,Skoda Rapid 1.6 TDI Ambition,Bangalore,2012,72000,1,0,First,20.5,1598.0,103.5,5.0,20.48,4.6,15.88
5109,Hyundai Grand i10 CRDi Magna,Delhi,2015,63776,1,0,First,24.0,1120.0,70.0,5.0,20.48,3.96,16.52
5110,Hyundai Elite i20 Petrol Asta,Mumbai,2015,28133,0,0,First,18.6,1197.0,81.86,5.0,20.48,5.6,14.88
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,1,0,First,22.95,1248.0,74.0,5.0,7.94,3.75,4.19
5112,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,1,0,First,22.54,1396.0,88.73,5.0,20.48,5.5,14.98
5113,Skoda Rapid 1.6 TDI Elegance,Delhi,2012,62000,1,0,Second,20.5,1598.0,103.5,5.0,20.48,3.0,17.48
5114,Fiat Linea Emotion,Mumbai,2011,48000,0,0,First,16.0,1368.0,90.0,5.0,20.48,3.0,17.48
5115,Maruti Swift VXI BSIII W/ ABS,Pune,2010,90246,0,0,First,16.1,1298.0,88.2,5.0,20.48,2.95,17.53
5116,Tata Indica V2 2001-2011 eLS,Hyderabad,2015,80500,1,0,First,25.0,1396.0,69.0,5.0,20.48,2.45,18.03
5117,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Pune,2012,119000,1,1,First,14.84,2143.0,170.0,5.0,20.48,13.99,6.49
5118,Mercedes-Benz GLE 350d,Bangalore,2016,28541,1,1,First,11.57,2987.0,254.79,5.0,95.13,60.75,34.379999999999995
5120,Honda City V MT AVN,Chennai,2012,41000,0,0,Second,16.8,1497.0,116.3,5.0,20.48,4.5,15.98
5121,Hyundai i20 Magna,Mumbai,2010,58000,0,0,Second,18.5,1197.0,80.0,5.0,20.48,2.5,17.98
5122,Toyota Fortuner 4x2 Manual,Chennai,2015,99000,1,0,First,13.0,2982.0,168.5,7.0,20.48,20.5,-0.019999999999999574
5123,Hyundai Grand i10 Magna,Delhi,2014,31200,0,0,First,18.9,1197.0,82.0,5.0,20.48,3.9,16.580000000000002
5124,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Chennai,2009,85000,1,0,Second,15.0,1896.0,105.0,5.0,20.48,3.5,16.98
5125,Ford EcoSport 1.5 Ti VCT AT Titanium,Hyderabad,2016,60924,0,1,First,15.63,1499.0,110.4,5.0,20.48,8.3,12.18
5126,Hyundai EON Magna Plus,Chennai,2012,45000,0,0,First,21.1,814.0,55.2,5.0,20.48,2.5,17.98
5127,Nissan Micra XV CVT,Kolkata,2011,44000,0,1,First,19.15,1198.0,75.94,5.0,8.73,2.65,6.08
5128,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,30534,0,1,First,19.0,1199.0,88.7,5.0,20.48,7.42,13.06
5129,Volkswagen Polo 1.2 MPI Trendline,Kochi,2016,46399,0,0,First,16.47,1198.0,74.0,5.0,20.48,4.63,15.850000000000001
5130,Maruti Alto LXi,Kolkata,2008,42000,0,0,First,19.7,796.0,46.3,5.0,20.48,1.09,19.39
5131,Hyundai Verna 1.6 SX,Delhi,2011,67000,1,0,First,22.32,1582.0,126.32,5.0,20.48,3.8,16.68
5132,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Mumbai,2013,58000,1,1,First,10.0,2148.0,170.0,5.0,20.48,15.75,4.73
5133,Tata Zest Revotron 1.2 XT,Coimbatore,2015,27000,0,0,First,17.57,1193.0,88.7,5.0,8.69,5.27,3.42
5134,Honda Brio S Option MT,Mumbai,2012,39566,0,0,Second,18.4,1198.0,86.8,5.0,20.48,2.75,17.73
